stateabb,ccode,year,irst,milex,milper,energy,tpop,upop,cinc,version
JOR,663,1992,30,525230,100,4229,4651,1574,0.001204,3.02
JOR,663,1993,30,438000,100,4156,4896,1736,0.0012304,3.02
JOR,663,1994,30,441000,100,4301,5143,1916,0.0012612,3.02
JOR,663,1995,30,448000,100,4537,5373,2113,0.0012948,3.02
JOR,663,1996,30,461000,100,4638,5581,2331,0.001336,3.02
JOR,663,1997,30,496000,102,6224,5774,2572,0.0014184,3.02
JOR,663,1998,30,559000,102,6415,6304,3268,0.0015444,3.02
JOR,663,1999,30,588000,102,6423,6482,4153,0.0016358,3.02
JOR,663,2000,30,792000,104,6432,6669,2042,0.0014575,3.02
JOR,663,2001,30,740000,100,6440,6672,2102,0.0014592,3.02
ISR,666,1948,0,44444,85,32,873,244,0.0014135,3.02
ISR,666,1949,0,53659,82,40,1066,248,0.0012883,3.02
ISR,666,1950,0,41176,78,57,1258,535,0.0013319,3.02
ISR,666,1951,0,42857,75,76,1516,596,0.0012251,3.02
ISR,666,1952,0,20332,75,100,1607,630,0.001098,3.02
ISR,666,1953,0,21586,75,112,1651,639,0.001086,3.02
ISR,666,1954,4,20920,75,132,1688,652,0.0010701,3.02
ISR,666,1955,8,27014,75,1501,1748,655,0.0011279,3.02
ISR,666,1956,12,52814,75,1507,1824,668,0.0011863,3.02
ISR,666,1957,16,71765,70,1555,1895,679,0.0011822,3.02
ISR,666,1958,20,94643,65,1755,1965,694,0.0011909,3.02
ISR,666,1959,24,102966,65,1868,2037,706,0.0011942,3.02
ISR,666,1960,40,126180,65,2112,2117,717,0.0012189,3.02
ISR,666,1961,62,126721,63,2293,2190,730,0.0012123,3.02
ISR,666,1962,80,117683,65,3164,2288,743,0.0012074,3.02
ISR,666,1963,83,147262,65,3599,2380,756,0.0012166,3.02
ISR,666,1964,83,237580,65,4127,2478,770,0.0013069,3.02
ISR,666,1965,84,292923,65,5946,2563,783,0.0014292,3.02
ISR,666,1966,84,381459,65,6486,2629,796,0.0014299,3.02
ISR,666,1967,84,491616,75,7214,2715,809,0.0015596,3.02
ISR,666,1968,100,569376,95,7108,2806,980,0.0017281,3.02
ISR,666,1969,120,680798,100,7618,2884,994,0.0018105,3.02
ISR,666,1970,120,890909,105,8702,2974,1007,0.0019495,3.02
ISR,666,1971,120,1542571,130,8732,3069,1060,0.0025309,3.02
ISR,666,1972,90,1409412,130,9475,3173,1113,0.0023548,3.02
ISR,666,1973,120,3121718,130,10249,3278,1358,0.0032889,3.02
ISR,666,1974,75,2919914,182,10709,3377,1373,0.0032471,3.02
ISR,666,1975,60,3299841,172,10414,3455,1439,0.003177,3.02
ISR,666,1976,70,3548631,172,10700,3533,1483,0.0032021,3.02
ISR,666,1977,70,3792356,179,10774,3613,1527,0.0032115,3.02
ISR,666,1978,90,2843613,179,11551,3693,1546,0.0027289,3.02
ISR,666,1979,110,4517002,181,10457,3786,1565,0.0031042,3.02
ISR,666,1980,115,5178093,196,9629,3878,1663,0.0032115,3.02
ISR,666,1981,120,5815043,201,9743,3948,1709,0.0032757,3.02
ISR,666,1982,120,8241308,205,12609,4027,1798,0.0037483,3.02
ISR,666,1983,150,6310213,205,12636,4076,1795,0.0032584,3.02
ISR,666,1984,92,5798076,205,13018,4159,1937,0.0030794,3.02
ISR,666,1985,100,4225000,195,12879,4233,1955,0.0027303,3.02
ISR,666,1986,110,5560000,180,12880,4299,1965,0.0028121,3.02
ISR,666,1987,116,5140000,180,13391,4369,1988,0.0026585,3.02
ISR,666,1988,120,5710000,191,12527,4442,2023,0.0027546,3.02
ISR,666,1989,118,6020000,191,14038,4518,2100,0.0030876,3.02
ISR,666,1990,144,6160000,190,15238,4660,2177,0.0030156,3.02
ISR,666,1991,160,5000000,190,15990,4949,2263,0.0029372,3.02
ISR,666,1992,160,6900000,181,19397,5124,2361,0.0035069,3.02
ISR,666,1993,160,7296000,181,22746,5261,2389,0.0037424,3.02
ISR,666,1994,180,6842000,185,23563,5399,2443,0.0035536,3.02
ISR,666,1995,220,9298000,185,23377,5545,2484,0.004033,3.02
ISR,666,1996,265,11202000,185,23015,5689,2528,0.0044048,3.02
ISR,666,1997,270,11321000,185,22475,5836,2572,0.0045423,3.02
ISR,666,1998,280,9339000,175,24187,5984,2610,0.0041412,3.02
ISR,666,1999,280,8846000,173,24190,6101,2678,0.0040111,3.02
ISR,666,2000,280,9509000,172,24193,6217,2736,0.0041065,3.02
ISR,666,2001,280,10375000,164,24196,6218,2795,0.0042276,3.02
SAU,670,1927,0,-9,4,0,1924,0,0.0004194,3.02
SAU,670,1928,0,-9,4,0,1967,0,0.0004218,3.02
SAU,670,1929,0,-9,4,0,2011,0,0.0004262,3.02
SAU,670,1930,0,-9,4,0,2056,0,0.0004293,3.02
SAU,670,1931,0,-9,4,0,2102,0,0.0004329,3.02
SAU,670,1932,0,4526,4,0,2149,0,0.000508,3.02
SAU,670,1933,0,-9,4,1,2197,0,0.000429,3.02
SAU,670,1934,0,-9,4,6,2246,101,0.0005336,3.02
SAU,670,1935,0,-9,4,11,2296,107,0.0005165,3.02
SAU,670,1936,0,-9,4,11,2348,113,0.0005231,3.02
SAU,670,1937,0,-9,4,11,2400,120,0.0005249,3.02
SAU,670,1938,0,-9,4,96,2454,127,0.0005474,3.02
SAU,670,1939,0,-9,4,770,2509,134,0.0005951,3.02
SAU,670,1940,0,-9,4,1000,2565,142,0.000598,3.02
SAU,670,1941,0,-9,4,843,2623,150,0.000607,3.02
SAU,670,1942,0,-9,4,886,2681,159,0.0006195,3.02
SAU,670,1943,0,-9,4,929,2741,168,0.0006359,3.02
SAU,670,1944,0,-9,4,1519,2803,177,0.0006748,3.02
SAU,670,1945,0,-9,4,4104,2866,188,0.0009225,3.02
SAU,670,1946,0,-9,4,11718,2930,198,0.0018056,3.02
SAU,670,1947,0,16525,4,17577,2995,210,0.0018122,3.02
SAU,670,1948,0,21316,4,8321,3062,222,0.0011293,3.02
SAU,670,1949,0,-9,5,8564,3131,235,0.0012833,3.02
SAU,670,1950,0,-9,6,9497,3201,248,0.0013792,3.02
SAU,670,1951,0,24130,7,10768,3271,263,0.0012478,3.02
SAU,670,1952,0,19432,8,11738,3347,278,0.001255,3.02
SAU,670,1953,0,36485,9,14092,3427,294,0.001411,3.02
SAU,670,1954,0,124214,34,15252,3509,311,0.0017959,3.02
SAU,670,1955,0,151898,33,14545,3593,329,0.0016605,3.02
SAU,670,1956,0,-9,32,13869,3679,348,0.0015761,3.02
SAU,670,1957,0,89767,31,13699,3767,368,0.0014277,3.02
SAU,670,1958,0,202387,30,12155,3861,389,0.0015092,3.02
SAU,670,1959,0,70866,30,12788,3963,411,0.0012989,3.02
SAU,670,1960,0,60361,30,16376,4075,435,0.0014054,3.02
SAU,670,1961,0,58916,35,18111,4199,455,0.0015041,3.02
SAU,670,1962,0,71456,37,20060,4335,476,0.0015512,3.02
SAU,670,1963,0,93186,35,21014,4481,316,0.0014785,3.02
SAU,670,1964,0,122426,40,22749,4634,368,0.0015793,3.02
SAU,670,1965,0,132260,40,25403,4793,419,0.0016526,3.02
SAU,670,1966,0,178796,45,25984,4958,706,0.0017463,3.02
SAU,670,1967,0,301189,50,45902,5132,820,0.0024353,3.02
SAU,670,1968,0,334037,60,52623,5318,962,0.0026217,3.02
SAU,670,1969,0,338333,60,56535,5521,1124,0.0026605,3.02
SAU,670,1970,0,426089,65,72198,5745,1311,0.0029482,3.02
SAU,670,1971,0,530222,75,79977,5991,1520,0.0032274,3.02
SAU,670,1972,0,783150,75,87501,6260,1704,0.0034669,3.02
SAU,670,1973,0,1304912,75,104311,6557,1954,0.0039899,3.02
SAU,670,1974,0,2028732,75,108073,6886,2227,0.0043571,3.02
SAU,670,1975,0,4200307,75,90498,7251,2352,0.0048694,3.02
SAU,670,1976,5,7412181,75,110928,7654,2483,0.0063794,3.02
SAU,670,1977,5,8961448,75,114996,8092,2622,0.0067021,3.02
SAU,670,1978,5,11378986,75,111844,8565,2769,0.0070468,3.02
SAU,670,1979,45,15587658,79,129291,9070,2924,0.0081786,3.02
SAU,670,1980,50,19261130,79,131656,9604,3087,0.0086954,3.02
SAU,670,1981,72,24400876,79,134906,10163,3260,0.0096977,3.02
SAU,670,1982,70,27062007,80,117784,10745,3443,0.0094229,3.02
SAU,670,1983,400,21921329,80,117989,11352,3635,0.0081606,3.02
SAU,670,1984,842,22674354,80,122598,11987,3839,0.0083161,3.02
SAU,670,1985,1106,17693000,80,133310,12649,4054,0.007688,3.02
SAU,670,1986,1100,17300000,80,160233,13347,4280,0.0077435,3.02
SAU,670,1987,1365,16240000,80,167118,13612,4520,0.0073913,3.02
SAU,670,1988,1614,13570000,84,184492,14016,4773,0.0070674,3.02
SAU,670,1989,1810,14690000,82,181815,14435,5040,0.0078563,3.02
SAU,670,1990,1833,23200000,146,204364,14870,5203,0.0098483,3.02
SAU,670,1991,1850,35500000,191,221723,16545,5372,0.013034,3.02
SAU,670,1992,1900,14490000,172,236490,16964,5546,0.0093662,3.02
SAU,670,1993,2000,17516000,172,237178,17350,5726,0.0102147,3.02
SAU,670,1994,2411,14554000,164,244768,17765,5911,0.0093108,3.02
SAU,670,1995,2451,17196000,175,250024,18255,6163,0.0098661,3.02
SAU,670,1996,2683,17730000,180,264138,18836,6427,0.0101349,3.02
SAU,670,1997,2539,18151000,180,135921,19494,6701,0.008836,3.02
SAU,670,1998,2356,21303000,190,140844,20181,6987,0.0097097,3.02
SAU,670,1999,2610,21876000,190,140660,20899,7285,0.0098713,3.02
SAU,670,2000,2981,22050000,202,140476,21607,7549,0.0099892,3.02
SAU,670,2001,3413,24266000,201,140292,21615,7823,0.0104486,3.02
YAR,678,1926,0,-9,18,0,2364,0,0.0009485,3.02
YAR,678,1927,0,-9,18,0,2398,0,0.0009592,3.02
YAR,678,1928,0,-9,18,0,2432,0,0.0009575,3.02
YAR,678,1929,0,-9,18,0,2467,0,0.0009644,3.02
YAR,678,1930,0,-9,18,0,2502,0,0.0009645,3.02
YAR,678,1931,0,-9,18,0,2538,0,0.0009666,3.02
YAR,678,1932,0,-9,18,0,2574,0,0.0009618,3.02
YAR,678,1933,0,-9,18,0,2611,0,0.0009194,3.02
YAR,678,1934,0,-9,18,0,2648,0,0.0008934,3.02
YAR,678,1935,0,-9,18,0,2686,0,0.000787,3.02
YAR,678,1936,0,-9,18,0,2725,0,0.0007911,3.02
YAR,678,1937,0,-9,18,0,2764,0,0.0007787,3.02
YAR,678,1938,0,-9,18,0,2803,0,0.0008122,3.02
YAR,678,1939,0,-9,18,0,2843,0,0.0006862,3.02
YAR,678,1940,0,-9,18,0,2884,0,0.0005398,3.02
YAR,678,1941,0,-9,18,0,2925,0,0.0005373,3.02
YAR,678,1942,0,-9,18,0,2967,0,0.0005124,3.02
YAR,678,1943,0,-9,18,0,3009,0,0.0005012,3.02
YAR,678,1944,0,-9,18,0,3053,0,0.0004765,3.02
YAR,678,1945,0,-9,18,0,3096,0,0.000453,3.02
YAR,678,1946,0,-9,18,0,3140,0,0.0006468,3.02
YAR,678,1947,0,-9,18,0,3185,0,0.0005771,3.02
YAR,678,1948,0,-9,18,1,3231,0,0.0005736,3.02
YAR,678,1949,0,-9,18,1,3277,0,0.0005342,3.02
YAR,678,1950,0,-9,18,1,3324,0,0.0005159,3.02
YAR,678,1951,0,-9,18,2,3371,0,0.000495,3.02
YAR,678,1952,0,-9,18,2,3431,0,0.0004703,3.02
YAR,678,1953,0,-9,18,2,3499,0,0.0004686,3.02
YAR,678,1954,0,-9,18,6,3572,0,0.0004616,3.02
YAR,678,1955,0,-9,18,12,3646,0,0.0004567,3.02
YAR,678,1956,0,-9,18,14,3721,0,0.0004611,3.02
YAR,678,1957,0,-9,18,14,3797,0,0.0004646,3.02
YAR,678,1958,0,-9,18,15,3874,0,0.0004705,3.02
YAR,678,1959,0,-9,18,16,3954,0,0.0004729,3.02
YAR,678,1960,0,7000,18,18,4039,0,0.0003947,3.02
YAR,678,1961,0,7000,1,20,4130,0,0.0002493,3.02
YAR,678,1962,0,5000,2,20,4224,0,0.0002526,3.02
YAR,678,1963,0,10000,8,23,4319,0,0.0003052,3.02
YAR,678,1964,0,10000,8,25,4410,0,0.0003024,3.02
YAR,678,1965,0,11000,11,28,4492,102,0.0003595,3.02
YAR,678,1966,0,12000,8,31,4566,105,0.0003283,3.02
YAR,678,1967,0,23364,10,29,4634,109,0.0003481,3.02
YAR,678,1968,0,36449,10,22,4699,113,0.0003526,3.02
YAR,678,1969,0,53271,14,22,4764,116,0.0003876,3.02
YAR,678,1970,0,13455,13,24,4835,120,0.0003472,3.02
YAR,678,1971,0,16935,13,23,4910,124,0.0003532,3.02
YAR,678,1972,0,25799,20,23,4992,128,0.0003973,3.02
YAR,678,1973,0,35090,31,21,5086,132,0.0004711,3.02
YAR,678,1974,0,49886,35,25,5199,136,0.0004921,3.02
YAR,678,1975,0,69213,42,26,5316,140,0.0005435,3.02
YAR,678,1976,0,92274,42,27,5502,144,0.0005573,3.02
YAR,678,1977,0,128438,40,29,5693,149,0.0005616,3.02
YAR,678,1978,0,165698,40,30,5904,153,0.000567,3.02
YAR,678,1979,0,347000,36,30,6127,158,0.0005925,3.02
YAR,678,1980,0,340087,36,39,6357,163,0.0005835,3.02
YAR,678,1981,0,587664,30,43,6592,168,0.0005998,3.02
YAR,678,1982,0,527033,22,51,6834,173,0.0005286,3.02
YAR,678,1983,0,687548,22,49,7084,179,0.0005615,3.02
YAR,678,1984,0,598076,28,50,7345,184,0.000575,3.02
YAR,678,1985,0,424000,28,51,7621,189,0.0005489,3.02
YAR,678,1986,0,503380,28,504,7911,198,0.0005683,3.02
YAR,678,1987,0,530040,43,571,8213,205,0.0006617,3.02
YAR,678,1988,0,641000,62,571,8529,213,0.0007906,3.02
YAR,678,1989,0,618000,62,571,8857,221,0.0008205,3.02
YAR,678,1990,0,1000000,127,586,9196,230,0.0012706,3.02
YEM,679,1990,0,-9,127,4827,11279,1605,0.0016523,3.02
YEM,679,1991,0,1100000,127,6498,11613,1687,0.0017145,3.02
YEM,679,1992,0,935000,64,8747,11952,1773,0.0013592,3.02
YEM,679,1993,0,490000,64,9336,12302,1864,0.0012975,3.02
YEM,679,1994,0,495000,69,5381,14859,1959,0.0013541,3.02
YEM,679,1995,0,387000,68,7110,15369,2059,0.0013659,3.02
YEM,679,1996,0,354000,69,7742,15915,2165,0.0013979,3.02
YEM,679,1997,0,393000,69,6317,16484,2275,0.0014172,3.02
YEM,679,1998,0,404000,69,6336,16887,2391,0.0014503,3.02
YEM,679,1999,0,429000,69,6334,17488,2513,0.0014696,3.02
YEM,679,2000,0,499000,66,6332,18118,2647,0.0014783,3.02
YEM,679,2001,0,531000,54,6330,18124,2789,0.0014182,3.02
YPR,680,1967,0,0,3,2,1320,150,0.0001274,3.02
YPR,680,1968,0,19678,10,2,1359,253,0.0002171,3.02
YPR,680,1969,0,19438,9,2,1398,254,0.000207,3.02
YPR,680,1970,0,19438,9,9789,1436,256,0.0004233,3.02
YPR,680,1971,0,21425,10,5421,1475,258,0.0003284,3.02
YPR,680,1972,0,25019,13,4903,1515,261,0.0003302,3.02
YPR,680,1973,0,29479,12,4532,1950,264,0.0003272,3.02
YPR,680,1974,0,36211,14,3928,1632,266,0.0003084,3.02
YPR,680,1975,0,44612,19,2288,1674,268,0.0003092,3.02
YPR,680,1976,0,49536,21,2359,1718,270,0.000322,3.02
YPR,680,1977,0,57937,20,2816,1762,272,0.0003245,3.02
YPR,680,1978,0,78052,20,2837,1808,273,0.0003238,3.02
YPR,680,1979,0,105156,20,2867,1855,275,0.0003261,3.02
YPR,680,1980,0,123987,23,3998,1903,277,0.0003646,3.02
YPR,680,1981,0,162345,23,3671,1953,280,0.0003637,3.02
YPR,680,1982,0,159003,25,4944,2004,282,0.0003936,3.02
YPR,680,1983,0,171222,25,5089,2056,284,0.000396,3.02
YPR,680,1984,0,194082,27,4963,2109,287,0.0004013,3.02
YPR,680,1985,0,193000,27,5167,2164,289,0.0004031,3.02
YPR,680,1986,0,211000,34,4812,2220,297,0.0004357,3.02
YPR,680,1987,0,207000,40,4958,2278,305,0.0004683,3.02
YPR,680,1988,0,217000,88,5389,2337,313,0.0007486,3.02
YPR,680,1989,0,232248,88,5250,2398,321,0.0007609,3.02
YPR,680,1990,0,-9,-9,5678,2460,330,0.0002993,3.02
KUW,690,1961,0,17000,1,15674,325,0,0.0006805,3.02
KUW,690,1962,0,19000,1,19806,357,0,0.0008069,3.02
KUW,690,1963,0,22000,2,21374,393,0,0.0008305,3.02
KUW,690,1964,0,28003,2,31136,432,0,0.0011363,3.02
KUW,690,1965,0,30524,8,35469,475,0,0.0012643,3.02
KUW,690,1966,0,35004,8,37418,520,0,0.0012634,3.02
KUW,690,1967,0,54327,8,37257,570,100,0.001246,3.02
KUW,690,1968,0,63288,10,40999,625,101,0.0012915,3.02
KUW,690,1969,0,68888,10,44312,685,103,0.0013146,3.02
KUW,690,1970,0,70008,10,53342,747,113,0.0013772,3.02
KUW,690,1971,0,149677,14,57109,793,123,0.0014918,3.02
KUW,690,1972,0,186378,14,54624,842,159,0.0014133,3.02
KUW,690,1973,0,240339,14,51997,893,185,0.0013237,3.02
KUW,690,1974,0,501364,15,44509,948,219,0.0012989,3.02
KUW,690,1975,0,655398,25,37704,1007,245,0.001278,3.02
KUW,690,1976,0,855285,25,43260,1070,264,0.0014105,3.02
KUW,690,1977,0,1040139,10,41269,1138,285,0.0012923,3.02
KUW,690,1978,0,1076363,10,42566,1211,307,0.0012657,3.02
KUW,690,1979,0,992331,11,52261,1290,331,0.0013492,3.02
KUW,690,1980,0,1334054,12,45052,1370,348,0.0013008,3.02
KUW,690,1981,0,1594321,12,36631,1432,367,0.00121,3.02
KUW,690,1982,0,1169807,13,40598,1497,386,0.0011592,3.02
KUW,690,1983,0,1366754,13,46952,1566,406,0.0012922,3.02
KUW,690,1984,0,1638765,15,48883,1637,427,0.0013567,3.02
KUW,690,1985,0,1827000,16,56095,1720,446,0.0015122,3.02
KUW,690,1986,0,1390000,18,61774,1802,467,0.0014849,3.02
KUW,690,1987,0,1400000,20,62250,1885,488,0.0014539,3.02
KUW,690,1988,0,1470000,15,66794,1969,510,0.0014643,3.02
KUW,690,1989,0,1540000,20,71329,2055,533,0.0016248,3.02
KUW,690,1990,0,13100000,7,56672,2141,508,0.0035712,3.02
KUW,690,1991,0,15500000,10,25318,2095,485,0.0036533,3.02
KUW,690,1992,0,29000000,12,29667,1422,463,0.0069531,3.02
KUW,690,1993,0,2845000,12,44929,1461,441,0.0014593,3.02
KUW,690,1994,0,3133000,15,68610,1620,421,0.0017853,3.02
KUW,690,1995,0,3489000,20,77838,1691,432,0.0019791,3.02
KUW,690,1996,0,3973000,22,76937,1754,443,0.0020407,3.02
KUW,690,1997,0,3618000,28,29356,1809,455,0.0014689,3.02
KUW,690,1998,0,3674000,21,32572,1811,466,0.001484,3.02
KUW,690,1999,0,3275000,21,32515,1897,478,0.0013992,3.02
KUW,690,2000,0,3695000,15,32459,1972,491,0.0014292,3.02
KUW,690,2001,0,5029000,16,32403,1973,504,0.0016794,3.02
BAH,692,1971,0,8847,1,19173,218,0,0.0004359,3.02
BAH,692,1972,0,11172,3,19219,227,0,0.0004345,3.02
BAH,692,1973,0,14525,3,20564,238,0,0.0004399,3.02
BAH,692,1974,0,23562,2,21176,250,0,0.0004484,3.02
BAH,692,1975,0,14665,2,18924,262,0,0.0004031,3.02
BAH,692,1976,0,23508,2,19560,275,0,0.0003978,3.02
BAH,692,1977,0,36138,2,23169,289,0,0.0004544,3.02
BAH,692,1978,0,50593,2,22472,303,101,0.0004515,3.02
BAH,692,1979,0,57667,2,23259,319,103,0.0004506,3.02
BAH,692,1980,0,157809,2,23217,334,106,0.0004782,3.02
BAH,692,1981,0,215604,2,24936,355,109,0.0005275,3.02
BAH,692,1982,0,281023,2,21052,374,111,0.0004715,3.02
BAH,692,1983,0,332550,2,20008,391,113,0.0004575,3.02
BAH,692,1984,0,319082,3,22242,407,114,0.0004839,3.02
BAH,692,1985,0,151000,3,21779,425,116,0.0004322,3.02
BAH,692,1986,0,134840,4,27328,442,118,0.0005142,3.02
BAH,692,1987,0,143365,4,27432,458,120,0.0004999,3.02
BAH,692,1988,0,164894,5,27854,473,122,0.0005002,3.02
BAH,692,1989,0,183560,5,28374,489,124,0.0005129,3.02
BAH,692,1990,0,201920,8,29320,503,126,0.0005278,3.02
BAH,692,1991,0,237000,8,29724,508,128,0.0005365,3.02
BAH,692,1992,0,252000,7,30205,519,140,0.0005639,3.02
BAH,692,1993,0,245000,7,31432,537,145,0.0005776,3.02
BAH,692,1994,0,261000,8,30841,557,151,0.0005657,3.02
BAH,692,1995,0,273000,8,31757,578,155,0.0005687,3.02
BAH,692,1996,0,295000,9,30437,599,159,0.0005525,3.02
BAH,692,1997,0,364000,9,11186,620,163,0.0003359,3.02
BAH,692,1998,0,410000,9,11929,595,168,0.0003586,3.02
BAH,692,1999,0,441000,9,11905,606,172,0.000364,3.02
BAH,692,2000,0,322000,11,11881,617,175,0.0003535,3.02
BAH,692,2001,0,364000,11,11857,617,179,0.0003642,3.02
QAT,694,1971,0,0,0,6084,122,0,0.0001367,3.02
QAT,694,1972,0,321000,2,7239,135,100,0.0003928,3.02
QAT,694,1973,0,736000,3,8354,147,110,0.00063,3.02
QAT,694,1974,0,219000,3,6930,160,120,0.0002954,3.02
QAT,694,1975,0,322000,5,7994,171,130,0.000363,3.02
QAT,694,1976,0,537000,5,7889,181,140,0.0004334,3.02
QAT,694,1977,0,765000,5,6628,191,150,0.0004713,3.02
QAT,694,1978,0,948000,5,6888,200,160,0.0005033,3.02
QAT,694,1979,378,1263000,5,9550,213,170,0.0006903,3.02
QAT,694,1980,440,603000,6,9037,229,180,0.0004911,3.02
QAT,694,1981,455,896000,6,9871,250,185,0.0005729,3.02
QAT,694,1982,470,-9,6,9408,274,190,0.0004354,3.02
QAT,694,1983,485,166000,6,9333,301,197,0.0003956,3.02
QAT,694,1984,475,165940,6,10887,330,204,0.0004047,3.02
QAT,694,1985,510,230800,7,11024,358,210,0.0004301,3.02
QAT,694,1986,493,-9,9,12092,386,217,0.0004848,3.02
QAT,694,1987,503,154200,11,11078,414,226,0.0004219,3.02
QAT,694,1988,533,135700,7,11771,428,297,0.0004074,3.02
QAT,694,1989,550,-9,7,14265,456,316,0.0005072,3.02
QAT,694,1990,565,-9,11,14596,486,324,0.0005305,3.02
QAT,694,1991,561,934070,11,18625,503,264,0.0006906,3.02
QAT,694,1992,575,-9,8,30529,533,312,0.0008124,3.02
QAT,694,1993,620,801000,8,31654,559,321,0.0008803,3.02
QAT,694,1994,572,308000,10,32259,593,330,0.0007637,3.02
QAT,694,1995,606,700000,10,32442,548,338,0.0008342,3.02
QAT,694,1996,616,772000,11,33369,558,345,0.0008569,3.02
QAT,694,1997,608,1346000,11,26054,569,353,0.0009086,3.02
QAT,694,1998,637,1373000,11,29098,579,361,0.0009734,3.02
QAT,694,1999,629,1468000,12,29091,589,369,0.0009951,3.02
QAT,694,2000,729,1183000,12,29084,599,375,0.0009432,3.02
QAT,694,2001,891,1243000,12,29077,599,382,0.0009834,3.02
UAE,696,1971,0,0,2,15244,260,109,0.0003804,3.02
UAE,696,1972,0,0,10,16591,306,135,0.0004542,3.02
UAE,696,1973,0,12912,11,21545,362,172,0.0005546,3.02
UAE,696,1974,0,20181,19,21552,428,229,0.000617,3.02
UAE,696,1975,0,31303,21,20908,505,285,0.0006386,3.02
UAE,696,1976,0,78925,27,25854,592,353,0.0007811,3.02
UAE,696,1977,0,605897,25,25530,690,421,0.0009544,3.02
UAE,696,1978,0,689192,25,28108,795,549,0.0010103,3.02
UAE,696,1979,0,1180300,25,21298,904,638,0.0010154,3.02
UAE,696,1980,0,2093788,44,21990,1015,736,0.0013646,3.02
UAE,696,1981,0,2269943,44,22972,1128,842,0.0014035,3.02
UAE,696,1982,0,2915345,44,27404,1240,940,0.0015831,3.02
UAE,696,1983,0,2421878,44,30609,1206,1044,0.0015102,3.02
UAE,696,1984,0,2343436,44,32830,1455,1143,0.0015108,3.02
UAE,696,1985,0,2043000,44,41724,1552,1248,0.0016097,3.02
UAE,696,1986,0,1880000,44,42328,1639,1248,0.0015359,3.02
UAE,696,1987,0,1580000,44,49525,1718,1249,0.0015375,3.02
UAE,696,1988,0,1590000,43,49074,1789,1249,0.0014848,3.02
UAE,696,1989,0,1471000,43,53279,1856,1250,0.0015745,3.02
UAE,696,1990,45,2590000,66,53054,1921,1286,0.0018805,3.02
UAE,696,1991,45,4900000,66,56823,1983,1318,0.0024303,3.02
UAE,696,1992,45,2100000,55,54653,2044,1351,0.0018533,3.02
UAE,696,1993,45,1771000,55,57373,2102,1405,0.0018396,3.02
UAE,696,1994,45,2149000,60,62472,2157,1460,0.001976,3.02
UAE,696,1995,60,1950000,60,70881,2314,1500,0.0020279,3.02
UAE,696,1996,90,2115000,60,78442,2443,1541,0.0021442,3.02
UAE,696,1997,90,2424000,60,49160,2580,1584,0.001912,3.02
UAE,696,1998,90,3056000,65,50491,2353,1627,0.0021151,3.02
UAE,696,1999,90,3187000,65,50451,2398,1672,0.0021368,3.02
UAE,696,2000,90,2997000,65,50410,2441,1709,0.0020868,3.02
UAE,696,2001,90,3070000,65,50370,2441,1747,0.0021106,3.02
OMA,698,1971,0,38517,4,0,748,0,0.0000869,3.02
OMA,698,1972,0,65138,4,0,776,0,0.0001011,3.02
OMA,698,1973,0,119760,8,0,807,0,0.0001545,3.02
OMA,698,1974,0,341633,10,0,841,0,0.0002671,3.02
OMA,698,1975,0,697741,12,0,880,0,0.0004143,3.02
OMA,698,1976,0,784597,12,0,924,0,0.0004337,3.02
OMA,698,1977,0,686161,12,0,971,0,0.0003697,3.02
OMA,698,1978,0,767226,12,4927,1022,0,0.0004551,3.02
OMA,698,1979,0,779056,13,4830,1076,0,0.0004344,3.02
OMA,698,1980,0,1177939,15,3505,1130,0,0.0005046,3.02
OMA,698,1981,0,1684776,15,4269,1186,0,0.0006187,3.02
OMA,698,1982,0,1682003,15,4267,1242,0,0.0005782,3.02
OMA,698,1983,0,1959897,20,7628,1301,0,0.0007074,3.02
OMA,698,1984,0,2131009,25,8943,1361,0,0.0007761,3.02
OMA,698,1985,0,2076000,25,9404,1425,0,0.0007901,3.02
OMA,698,1986,0,1560000,26,10233,1492,0,0.0006713,3.02
OMA,698,1987,0,1510000,27,9464,1561,0,0.0006309,3.02
OMA,698,1988,0,1385000,27,10534,1634,0,0.0006097,3.02
OMA,698,1989,0,1360000,29,10699,1708,0,0.0006754,3.02
OMA,698,1990,0,1390000,32,11962,2000,0,0.0006936,3.02
OMA,698,1991,0,1440000,29,11855,1864,0,0.0006954,3.02
OMA,698,1992,0,1800000,35,12391,1945,0,0.0008647,3.02
OMA,698,1993,0,1800000,35,12514,2029,0,0.0008905,3.02
OMA,698,1994,0,2063000,35,14423,2096,0,0.0009328,3.02
OMA,698,1995,0,2018000,36,14763,2135,0,0.0009246,3.02
OMA,698,1996,0,1957000,38,14919,2302,0,0.0009275,3.02
OMA,698,1997,0,1976000,38,9930,2401,0,0.0008988,3.02
OMA,698,1998,0,1792000,42,10608,2382,0,0.0009116,3.02
OMA,698,1999,0,1631000,38,10599,2460,0,0.0008461,3.02
OMA,698,2000,0,2099000,44,10590,2542,0,0.0009827,3.02
OMA,698,2001,0,2831000,43,10581,2542,0,0.0011238,3.02
AFG,700,1920,0,-9,55,0,6306,0,0.0019737,3.02
AFG,700,1921,0,-9,55,0,6381,0,0.001971,3.02
AFG,700,1922,0,-9,55,0,6456,0,0.0021718,3.02
AFG,700,1923,0,-9,65,0,6532,0,0.0026945,3.02
